"iso","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","umd_tree_cover_loss_from_fires__ha"
"ROU",2009,16176.936127330880740014,187.690472520308199815
"RUS",2009,2111642.467869683108520196,1145562.358405830334134472
"RWA",2009,1381.96545714518677698,0.23064945639316137
"SAU",2009,0.0,0.0
"SDN",2009,81.320707543633344,0.75436814043402785
"SEN",2009,160.87326793595802857,1.12614539597819010
"SGP",2009,176.97040242736022917,1.92276617378655340
"SLB",2009,6034.53830722379867402,63.50748095940050234
"SLE",2009,30546.33283240488431998,66.96273068142524224
"SLV",2009,4283.93129924267398622,159.49768229954320628
"SMR",2009,0.11155956986111112,0.0
"SOM",2009,307.11474573678554286,4.6147267187105740
"SRB",2009,2507.239255766927040882,42.82233602195312667
"SSD",2009,8057.62590222419549954,77.76544160782009314
"SUR",2009,7362.01559098901411270,878.23617148062649203
"SVK",2009,11237.721272305374789449,37.818933804405372290
"SVN",2009,1948.166792503223013987,7.03605416449435792
"SWE",2009,208258.232409843807478894,2046.655662888498018574
"SWZ",2009,10654.13566010310964834,792.42370196055326790
"SXM",2009,2.9297104382269969,0.1465016017534722
"SYC",2009,0.15181999224012588,0.0
"SYR",2009,130.90677743737845506,28.24598856733939466
"TCA",2009,105.59492121393666051,32.0485275316048228
"TCD",2009,1065.52305455016932273,0.45436181760009769
"TGO",2009,5576.07870535965287768,3.35446131648654535
"THA",2009,132624.66713187088867379,828.37446432341602801
"TJK",2009,34.041026136148007255,5.975044722873264191
"TKM",2009,12.98584265088541583,1.58686260164062500
"TLS",2009,2633.88800827095055694,113.65236512658963634
"TTO",2009,1377.15590209895885885,33.32662627908311674
"TUN",2009,982.064405201579446566,248.564461584899974572
"TUR",2009,28108.253609552100817166,4690.819464973699682990
"TWN",2009,8161.88753906368723978,542.01583466609092110
"TZA",2009,143354.23006870693331703,365.08443261675385735
"UGA",2009,23294.15386154924696531,7.30121472524021586
"UKR",2009,48322.369760866101328168,3968.151829284254243694
"UMI",2009,0.07309467170789931,0.0
"URY",2009,19312.09135902013347206,679.54767599299378890
"USA",2009,1608982.101824487995166895,226335.115276236915416266
"UZB",2009,96.40260708689238616,10.008729780724826594
"VCT",2009,29.89848461060601165,0.44957287800944013
"VEN",2009,142452.61954838652786960,4924.47685476438731287
"VGB",2009,5.1886632473578563,0.14614994140299479
"VIR",2009,86.32896580820417747,1.0265543769954427
"VNM",2009,137761.45216278405042697,1135.64920096658588873
"VUT",2009,1096.26694562590207298,2.21337196601508255
"XAD",2009,5.97357121018229263,0.0
"XKO",2009,777.011211874882122175,37.57487976293620180
"Z01",2009,249.09998161956921947,67.21468411288519520
"Z06",2009,41.83301670909179696,23.15111191706814772
"Z07",2009,4798.78355845538332756,263.62509828335373213
"ZAF",2009,67278.57924489356071894,4319.72851528679114747
"ZMB",2009,117625.71101632685973267,208.82149427537670031
"ZNC",2009,42.26215739027777741,8.19890139671440925
"ZWE",2009,19396.00279665278128028,564.74320753439753452
"AFG",2010,87.72845280641601000,76.56939632844618100
"AGO",2010,159799.61957383319572574,302.25818715294486978
"AIA",2010,0.43901786148111987,0.0
"ALA",2010,633.778946004889167484,4.24216724410807320
"ALB",2010,653.072489159437964190,80.67680081378255653
"AND",2010,1.08372213858072927,0.0
"ARG",2010,413246.020456575547558456,25833.672095649729726673
"ARM",2010,162.172624326069918900,23.77609196983072839
"ATF",2010,6.33406908907010167,0.0
"ATG",2010,19.13647801196397852,0.51421713477430555
"AUS",2010,290725.257448105300953930,206123.471133055609257855
"AUT",2010,16723.601217075464198481,148.996819212523887300
"AZE",2010,549.600088443598102041,101.493213815594598185
"BDI",2010,1904.58793084704838599,0.23036030137817384
"BEL",2010,10908.972083185391436755,115.154070179459638425
"BEN",2010,529.23882175629529236,0.53443472717122399
"BES",2010,2.42248729275716160,0.44053183088650178
"BFA",2010,6.88171021297254725,0.0
"BGD",2010,4667.73180246455833177,116.41520705059569751
"BGR",2010,3569.147813181132128099,70.11845884200303905
"BHS",2010,400.64399277914798323,19.70997107481228045
"BIH",2010,910.63770566116941162,33.85659912156683989
"BLM",2010,0.29320283725368925,0.0
"BLR",2010,35754.015338931277155361,971.559021697202558966
"BLZ",2010,9840.02410178305133228,1048.50207651669630323
"BMU",2010,0.9141074805826824,0.0
"BOL",2010,451722.28809285636947029,107701.48652435149163556
"BRA",2010,2688727.17333379180414681,319700.14984646776139547
"BRB",2010,17.46198449290961387,0.29993425453125
"BRN",2010,966.98652007059927073,77.37653486189941774
"BTN",2010,4353.62165380082487093,747.56706134887588305
"BWA",2010,30.49984232319230418,0.21980566892686631
"CAF",2010,48554.22427972521938860,233.40744459356526250
"CAN",2010,2104877.373032779380776442,1295714.366758742464722731
"CHE",2010,1737.893332090723011484,10.687810305891927216
"CHL",2010,91495.169299999609764095,7874.089498365729422019
"CHN",2010,627855.249393610584936176,62152.767034158286609536
"CIV",2010,92519.11688145562778248,219.41354355309002649
"CMR",2010,57992.24950438598139745,100.23224613787679278
"COD",2010,811874.30926027038110788,4508.30314368452238472
"COG",2010,44665.23340456933932671,1033.28520857099285085
"COL",2010,196988.46894622410489196,9328.53206588134852530
"COM",2010,92.29998245941791120,2.26167790775173632
"CPV",2010,1.784332851374783,0.0
"CRI",2010,13178.47846945093402428,347.74054968886831628
"CUB",2010,8608.08925523647953269,744.15683232862257559
"CUW",2010,1.7298512752289498,0.07518929695963542
"CYM",2010,39.79336772254449409,0.29010584639756945
"CYP",2010,63.95480701526042032,10.90616935518880297
"CZE",2010,15439.062418746111841740,34.703044078192277764
"DEU",2010,75677.771276064893622875,363.212014300848675608
"DMA",2010,92.12036731055664162,0.74229607942762588
"DNK",2010,4427.852454244860337798,33.67058937217013887
"DOM",2010,14102.96760814833941637,720.13216452087898971
"DZA",2010,2605.190028429643830411,1057.707945741798929275
"ECU",2010,33821.80753423951841484,1510.76684420475975520
"EGY",2010,98.18230588488713965,10.74835838352756041
"ESP",2010,56093.482860562857115055,8303.953720961834926163
"EST",2010,21496.500296268591351449,116.004683591827258975
"ETH",2010,20184.15651780206207946,37.19693620980252180
"FIN",2010,167507.246899118614290943,2408.805289891761876620
"FJI",2010,2346.76431816514497407,64.75793877270943659
"FRA",2010,143265.159512224107937015,3041.590746164339599844
"FSM",2010,76.66233752435867192,0.0
"GAB",2010,10674.18385778185893416,56.97812417056336480
"GBR",2010,28469.662214221244230588,1725.633360526017813111
"GEO",2010,818.591827355069226076,62.094629701499571143
"GGY",2010,0.30234806429687503,0.10070846000868056
"GHA",2010,19475.57203249479494555,16.28803071961290216
"GIN",2010,16045.58986952979560495,19.23775478605902847
"GLP",2010,127.38589694605089723,1.40564436082682294
"GMB",2010,23.82726273591525677,0.0
"GNB",2010,4900.40665550617380202,1.05601090195421020
"GNQ",2010,6593.01923800626891915,39.41032535948959549
"GRC",2010,7787.965613519712921244,3142.99579722680088103
"GRD",2010,159.55607142810929209,2.10725560876193578
"GTM",2010,59533.01608183923118083,5851.70999229026828723
"GUF",2010,3205.55823287235306494,186.37532592338639902
"GUY",2010,10098.65664677590513505,998.62361686523548752
"HND",2010,46084.66044552572513320,1934.46798324561032821
"HRV",2010,3499.302748433106458420,150.36059810119977804
"HTI",2010,2084.36117709579536826,56.87315097641601652
"HUN",2010,11258.434315584297425226,178.223978846017782059
"IDN",2010,1279328.21254292780793504,74384.03545299623043465
"IMN",2010,99.91279284703995037,9.35625438423611123
"IND",2010,47441.78702203464283902,1658.57966554752960962
"IRL",2010,3852.554952158452233251,262.183283559609402874
"IRN",2010,195.790067607864592455,35.946575761897785916
"IRQ",2010,13.41544111886067663,1.71324893437282997
"ISR",2010,89.07957604945634127,25.53623850945966361
"ITA",2010,15804.290976566658121021,588.320135410069620941
"JAM",2010,2364.94806674978278379,55.56986288783746046
"JEY",2010,14.68084471052517389,3.44169824812934026
"JOR",2010,0.06530639208333333,0.0
"JPN",2010,35745.198207914992412315,835.625933094171058856
"KAZ",2010,3108.915856366748645628,481.710399484470208999
"KEN",2010,22692.39459009970280457,117.65589475224626398
"KGZ",2010,260.97381578618719959,97.506289013910645475
"KHM",2010,237974.54154735159987144,3018.11944250956918089
"KNA",2010,18.53841190994900216,0.80952990427408858
"KOR",2010,14429.425148731962155025,581.441286013856189259
"LAO",2010,167098.12850039858261070,372.67439383939797869
"LBN",2010,115.18064020309354549,14.22414122268446119
"LBR",2010,20357.58946819765542265,42.85550032750298272
"LBY",2010,9.41428543328124805,3.11671165271918472
"LCA",2010,99.84201267662543810,2.76487105976779528
"LIE",2010,2.791921383331163305,0.0
"LKA",2010,7230.90870553151462900,81.90378384655626557
"LSO",2010,3.77271354007812535,0.0
"LTU",2010,21666.847444003402754012,171.236128741948779045
"LUX",2010,880.534569287686480952,2.59735716307508688
"LVA",2010,48507.194290839010273403,273.853321434305546796
"MAF",2010,0.51261701515190971,0.0
"MAR",2010,988.07706697948139114,209.24178468318900195
"MDA",2010,176.751080897191855820,18.496048870397136914
"MDG",2010,107218.89158343021478234,7886.60842134767035491
"MDV",2010,3.13572614566270648,0.0
"MEX",2010,166828.96182979238227078,14545.67499444810979136
"MKD",2010,2223.157002075692171745,74.31493031392579214
"MLI",2010,53.89056148901909953,0.22456469362684464
"MLT",2010,0.62600223333333344,0.18772941663628473
"MMR",2010,169912.75555434641126328,4159.13750951474519612
"MNE",2010,210.939333957269974514,22.900648584772142356
"MNG",2010,8764.254044617303552612,7112.501321389674516232
"MOZ",2010,194550.08290452731028389,1824.59946964688404459
"MSR",2010,109.30204099190008077,5.08905203362955676
"MTQ",2010,75.36671357431857440,0.74458614539930563
"MUS",2010,23.2674688370366752,0.0
"MWI",2010,3991.28771981746220836,5.31104064497558637
"MYS",2010,430950.69572097713252268,7834.10459877060507489
"MYT",2010,31.90512951202637132,0.22519150938585070
"NAM",2010,27.11246887378472505,0.0
"NCL",2010,550.42164223682080948,102.45507992132384574
"NGA",2010,32782.06424321336174182,53.17727515181803206
"NIC",2010,212481.73737195537993327,2061.33326172799219499
"NLD",2010,3403.389896823354024132,256.488981667324287085
"NOR",2010,40129.062843860965908924,1075.390183116931530824
"NPL",2010,2347.69860064375727546,312.01121043385635824
"NZL",2010,56121.872153315341758447,868.990924640110911174
"PAK",2010,690.44019563410858181,464.85609960979749455
"PAN",2010,15435.48606452405551251,408.34665975093888308
"PER",2010,142293.83821602925637253,8793.87180996786380816
"PHL",2010,102649.42944981858642059,1049.92841322650643272
"PLW",2010,32.72961263830593632,1.22055547725016279
"PNG",2010,68760.73607329275220079,2122.99070933107968168
"POL",2010,71834.941534492136950874,682.383054660555545486
"PRI",2010,595.27982619751292838,5.19445726717230954
"PRK",2010,19015.050124400381497289,3911.02421214801308662
"PRT",2010,48400.980641582935771864,10826.605755775297678624
"PRY",2010,442278.15617231067005575,11068.31764609534436825
"PSE",2010,1.31065981177951393,0.39398167148980033
"REU",2010,223.43873798592113048,0.0
"ROU",2010,17781.761807456224316013,221.716191005670594084
"RUS",2010,1859545.506051194407517991,811417.375288170100687565
"RWA",2010,2450.38372834136251485,1.15311757211412219
"SDN",2010,41.83875764753961515,0.9070152110259331
"SEN",2010,153.82539324719939907,0.14985950947048612
"SGP",2010,43.91568924047403782,0.38455507987277562
"SLB",2010,6418.09400273932689058,73.76979936485677402
"SLE",2010,8782.21451403749880086,22.99793961825900657
"SLV",2010,2873.01788869238362645,91.84520683320747013
"SOM",2010,139.64642920485095652,1.06341738999155053
"SRB",2010,2461.868685246808007196,94.17716253595269052
"SSD",2010,3879.41041022562913292,9.69270228892686882
"SUR",2010,6999.86100801242921531,594.20836231220605137
"SVK",2010,17100.061087965208245894,227.364481960553370135
"SVN",2010,1428.89069783749100750,11.53206368379123371
"SWE",2010,263646.267450858396100559,3491.208269772391830965
"SWZ",2010,6660.40843081088246871,98.73756784424061130
"SXM",2010,0.21973067132703994,0.0
"SYR",2010,240.53296655365077058,133.10954673760016189
"TCA",2010,38.41868880473635854,1.64499152058485247
"TCD",2010,254.65247386251077131,0.15113736236924913
"TGO",2010,511.50600790212038390,0.30530585254096139
"THA",2010,134876.16006956396200342,1018.57222018219580165
"TJK",2010,10.857889648209634825,2.25201329325086836
"TKM",2010,8.873221635605467519,1.726845950028211904
"TLS",2010,648.85888865572926102,36.48016815119411790
"TTO",2010,3406.83339102134249627,200.59860844213598020
"TUN",2010,398.473425612897003674,129.288543358639308998
"TUR",2010,17007.965143317401273724,1096.530238282361200044
"TWN",2010,2459.82198896150935851,79.32349624044270726
"TZA",2010,138482.22438363846411861,505.97823606774091151
"UGA",2010,34149.34219171544747117,6.99438017570214140
"UKR",2010,52440.798762545441243928,1645.044663625853076310
"URY",2010,17840.59921595419216619,194.82383824041234608
"USA",2010,2167603.379629433833689468,566320.748015968347319439
"UZB",2010,31.92424279353515850,11.41514477549045576
"VCT",2010,65.79194186812827727,0.67459108043131511
"VEN",2010,101296.61768571619067559,14838.66642007203703152
"VGB",2010,3.9462251163910592,0.21920305720703126
"VIR",2010,21.34495411414280344,0.21961213223090278
"VNM",2010,174282.13865956957824482,2604.20259661555243762
"VUT",2010,307.62891165359855661,17.86888050552734537
"XAD",2010,0.2542266705729167,0.0
"XKO",2010,468.277228589372780086,14.72260989145834026
"Z01",2010,288.22115307276294497,88.74568882795256477
"Z06",2010,29.78066257459744380,11.83896754671441013
"Z07",2010,3587.30976732134606664,136.23165668041666299
"ZAF",2010,61758.75100797883584313,6237.56116217774093351
"ZMB",2010,172815.84048673649128473,221.94813647429355912
"ZNC",2010,19.5468466247743056,0.63023666368923611
"ZWE",2010,6628.36732197769751433,39.72577627824977828
"AFG",2011,113.07815802064234410,97.740835952634529645
"AGO",2011,182909.71748731808870492,189.73567746581382071
"AIA",2011,1.024562784061415,0.0
"ALA",2011,465.82244312337659370,5.12787133955946199
"ALB",2011,1186.34586433436545492,612.10436581283844124
"AND",2011,0.9132576060937500,0.17112095159505208
"ARG",2011,499194.743753613774778060,29722.844210778061173112
"ARM",2011,173.98857449857666911,15.08790361398437672
"ATG",2011,25.83647597351996459,0.58878116304470494
"AUS",2011,121316.133871790854497269,33920.923743983419727234
"AUT",2011,18099.219092144624954539,111.630057759342458935
"AZE",2011,147.45568862606337448,20.09009019754123468
"BDI",2011,960.58653051645967827,0.0
"BEL",2011,5016.268618971314793022,52.009575332391490766
"BEN",2011,654.66752562132719126,2.97717327399685332
"BES",2011,8.80900175149956571,0.29382341945529516
"BFA",2011,14.94099409663194515,0.0
"BGD",2011,4181.08103221040696714,58.27137796896376178
"BGR",2011,3331.690642235093652029,67.73221113619792220
"BHS",2011,624.79385251944285512,285.23355772448345017
"BIH",2011,970.559919871792788065,174.90499014679036331
"BLR",2011,45366.687411265884900728,859.721825241423440338
"BLZ",2011,26391.39511643060888170,6316.53227425114298526
"BMU",2011,0.13045129684678822,0.0
"BOL",2011,330357.77966159648615353,57143.96216513145180217
"BRA",2011,1923161.10231732702434816,180682.63723880784506246
"BRB",2011,18.13697372804144965,0.07493821929199218
"BRN",2011,2620.36323487654631513,138.34134279408067454
"BTN",2011,1090.92441559792112164,127.46133399693577046
